PWO_J23_before	
Wavelength (nm)	%T
900	77.46496582
899.5	76.36673737
899	76.85918427
898.5	75.06291199
898	76.26398468
897.5	75.34469604
897	74.17825317
896.5	75.99082947
896	76.40667725
895.5	76.10250854
895	75.35656738
894.5	75.62181091
894	73.84277344
893.5	74.90040588
893	75.10910034
892.5	76.28500366
892	73.90044403
891.5	74.79189301
891	75.6447525
890.5	76.35222626
890	74.78252411
889.5	76.36840057
889	75.6266098
888.5	75.07336426
888	74.49925995
887.5	75.92037201
887	75.57407379
886.5	75.23880005
886	74.10895538
885.5	76.08381653
885	74.47271729
884.5	74.83673096
884	75.8303833
883.5	76.08506012
883	76.08429718
882.5	75.55314636
882	74.92378235
881.5	74.72686005
881	75.58229828
880.5	75.77336121
880	74.47331238
879.5	75.01753235
879	74.22946167
878.5	75.36373901
878	74.76842499
877.5	74.65074921
877	75.2423172
876.5	75.22206879
876	74.62828064
875.5	74.43352509
875	74.58795166
874.5	74.1606369
874	74.28155518
873.5	74.31632233
873	73.83129883
872.5	74.58872986
872	73.78395081
871.5	74.53639221
871	73.76138306
870.5	75.0114212
870	75.10204315
869.5	74.51170349
869	74.46525574
868.5	74.18338013
868	73.95012665
867.5	74.01469421
867	73.86481476
866.5	74.14556122
866	74.52937317
865.5	73.53877258
865	74.18952179
864.5	73.96737671
864	73.4629364
863.5	74.42208099
863	74.03598022
862.5	73.87135315
862	74.08000183
861.5	73.49675751
861	73.83459473
860.5	73.6282196
860	74.01199341
859.5	73.63299561
859	73.56996155
858.5	73.57254791
858	73.63935089
857.5	73.97502136
857	73.40759277
856.5	73.52272797
856	73.77832031
855.5	73.71465302
855	73.66738892
854.5	73.11465454
854	73.79252625
853.5	73.33995056
853	73.46720123
852.5	73.53684235
852	73.58779144
851.5	73.50157928
851	73.372612
850.5	73.38620758
850	73.23728943
849.5	73.20890808
849	73.43066406
848.5	73.31983185
848	73.3160553
847.5	73.41838837
847	73.08881378
846.5	73.07633972
846	73.27620697
845.5	73.35693359
845	73.26307678
844.5	73.20781708
844	73.05024719
843.5	73.04862976
843	72.90185547
842.5	73.18218994
842	73.0037384
841.5	72.98953247
841	72.87639618
840.5	73.00244904
840	72.92420197
839.5	72.87059021
839	72.87513733
838.5	73.0198822
838	72.91435242
837.5	72.88768005
837	72.82788849
836.5	72.78369141
836	72.91763306
835.5	72.80143738
835	72.6986084
834.5	72.77005005
834	72.80635071
833.5	72.75310516
833	72.67549133
832.5	72.56119537
832	72.69219971
831.5	72.60084534
831	72.61196899
830.5	72.57219696
830	72.48767853
829.5	72.63454437
829	72.60128784
828.5	72.52816772
828	72.49531555
827.5	72.50965881
827	72.44044495
826.5	72.42530823
826	72.36204529
825.5	72.28422546
825	72.25404358
824.5	72.29855347
824	72.36172485
823.5	72.31491089
823	72.26682281
822.5	72.29247284
822	72.27050781
821.5	72.29341888
821	72.13247681
820.5	72.14648438
820	72.19230652
819.5	72.18886566
819	72.12866211
818.5	72.05930328
818	72.01951599
817.5	72.02370453
817	72.12201691
816.5	71.96479797
816	72.08818817
815.5	72.00705719
815	71.9103241
814.5	71.98455811
814	71.92285156
813.5	71.91065216
813	71.92147064
812.5	71.92121887
812	71.86260986
811.5	71.8624115
811	71.9041214
810.5	71.74105072
810	71.78932953
809.5	71.75375366
809	71.74260712
808.5	71.77626801
808	71.75780487
807.5	71.72092438
807	71.77684021
806.5	71.81130981
806	71.71065521
805.5	71.64174652
805	71.76750946
804.5	71.66705322
804	71.66100311
803.5	71.65255737
803	71.60800171
802.5	71.65369415
802	71.62052917
801.5	71.60913086
801	71.59079742
800.5	71.56752777
800	71.48177338
799.5	71.53844452
799	71.47130585
798.5	71.43224335
798	71.43157959
797.5	71.45636749
797	71.3861618
796.5	71.36291504
796	71.33586121
795.5	71.45515442
795	71.41897583
794.5	71.40886688
794	71.40989685
793.5	71.3411026
793	71.35253906
792.5	71.31338501
792	71.29507446
791.5	71.30038452
791	71.27438354
790.5	71.22066498
790	71.23400879
789.5	71.25099945
789	71.28642273
788.5	71.2351532
788	71.19828033
787.5	71.17751312
787	71.17138672
786.5	71.16373444
786	71.15093231
785.5	71.13212585
785	71.12333679
784.5	71.1163559
784	71.17329407
783.5	71.11660004
783	71.06240082
782.5	71.05825043
782	71.04353333
781.5	70.99364471
781	71.03820801
780.5	71.04341888
780	70.98027039
779.5	71.04608154
779	70.99529266
778.5	71.01610565
778	70.95019531
777.5	70.93241119
777	70.84957123
776.5	70.96417999
776	70.90672302
775.5	70.86610413
775	70.86696625
774.5	70.85396576
774	70.82202148
773.5	70.81643677
773	70.78170013
772.5	70.81735992
772	70.74707031
771.5	70.77272797
771	70.80644989
770.5	70.7321701
770	70.72170258
769.5	70.70344543
769	70.65161133
768.5	70.66648102
768	70.65335846
767.5	70.65324402
767	70.61308289
766.5	70.59880829
766	70.55267334
765.5	70.55767059
765	70.62033081
764.5	70.53055573
764	70.53050232
763.5	70.57717896
763	70.52131653
762.5	70.4996109
762	70.53657532
761.5	70.48360443
761	70.50006104
760.5	70.41523743
760	70.43637085
759.5	70.43992615
759	70.36901855
758.5	70.38837433
758	70.38286591
757.5	70.33679962
757	70.33816528
756.5	70.30859375
756	70.2977066
755.5	70.34763336
755	70.30126953
754.5	70.2483139
754	70.25659943
753.5	70.17500305
753	70.1999588
752.5	70.15825653
752	70.18849182
751.5	70.21308136
751	70.15916443
750.5	70.13225555
750	70.12848663
749.5	70.0868988
749	70.03064728
748.5	70.07189178
748	70.03012848
747.5	70.03162384
747	70.02228546
746.5	70.01932526
746	69.98409271
745.5	69.98406219
745	69.91120148
744.5	69.93914032
744	69.94902802
743.5	69.90661621
743	69.88757324
742.5	69.86932373
742	69.83491516
741.5	69.8625412
741	69.80036163
740.5	69.84197998
740	69.80712891
739.5	69.79389191
739	69.74565887
738.5	69.74194336
738	69.73845673
737.5	69.71561432
737	69.73614502
736.5	69.69301605
736	69.69721985
735.5	69.70294189
735	69.61929321
734.5	69.67024994
734	69.62055206
733.5	69.59393311
733	69.57666016
732.5	69.55337524
732	69.57598877
731.5	69.53003693
731	69.4784317
730.5	69.53113556
730	69.5142746
729.5	69.5037384
729	69.45766449
728.5	69.46393585
728	69.42137146
727.5	69.41339874
727	69.38456726
726.5	69.35955048
726	69.38461304
725.5	69.35983276
725	69.33137512
724.5	69.34632874
724	69.26625824
723.5	69.29690552
723	69.22715759
722.5	69.25397491
722	69.24481964
721.5	69.20684052
721	69.20581055
720.5	69.19403839
720	69.18576813
719.5	69.16919708
719	69.12937164
718.5	69.14147949
718	69.11787415
717.5	69.10935974
717	69.06573486
716.5	69.06072998
716	69.04807281
715.5	69.02335358
715	69.0213089
714.5	68.99571991
714	68.97616577
713.5	68.9715271
713	68.96957397
712.5	68.92467499
712	68.90364075
711.5	68.88547516
711	68.840271
710.5	68.8635025
710	68.86447144
709.5	68.84429169
709	68.80832672
708.5	68.82682037
708	68.76913452
707.5	68.76355743
707	68.76010132
706.5	68.74794006
706	68.7243042
705.5	68.71984863
705	68.64221954
704.5	68.65090179
704	68.62876129
703.5	68.62685394
703	68.60865784
702.5	68.60327911
702	68.57102203
701.5	68.57963562
701	68.53551483
700.5	68.51732635
700	68.51786804
699.5	68.47477722
699	68.46217346
698.5	68.44387817
698	68.44055939
697.5	68.44249725
697	68.41436768
696.5	68.40393066
696	68.41279602
695.5	68.35657501
695	68.32032776
694.5	68.34437561
694	68.32448578
693.5	68.28388214
693	68.27552032
692.5	68.24892426
692	68.26016998
691.5	68.24038696
691	68.22776031
690.5	68.21694183
690	68.22122955
689.5	68.18125153
689	68.14358521
688.5	68.15162659
688	68.13617706
687.5	68.11151123
687	68.10219574
686.5	68.09068298
686	68.06771088
685.5	68.03829956
685	68.02740479
684.5	68.00358582
684	67.99640656
683.5	68.00110626
683	67.96572113
682.5	67.94252777
682	67.93029022
681.5	67.92707825
681	67.88912964
680.5	67.8941803
680	67.88677216
679.5	67.87036133
679	67.845047
678.5	67.82764435
678	67.81622314
677.5	67.79718018
677	67.78652954
676.5	67.74443817
676	67.74205017
675.5	67.71334839
675	67.72276306
674.5	67.68986511
674	67.67398834
673.5	67.67649078
673	67.65358734
672.5	67.61497498
672	67.61999512
671.5	67.60281372
671	67.56365967
670.5	67.5641098
670	67.55251312
669.5	67.5509491
669	67.51332092
668.5	67.49469757
668	67.48109436
667.5	67.49632263
667	67.45354462
666.5	67.43161011
666	67.43289185
665.5	67.40055847
665	67.39855194
664.5	67.38239288
664	67.36998749
663.5	67.3486557
663	67.31833649
662.5	67.31767273
662	67.30524445
661.5	67.28560638
661	67.26784515
660.5	67.23947144
660	67.22219849
659.5	67.21005249
659	67.18774414
658.5	67.17856598
658	67.15499878
657.5	67.14575195
657	67.13699341
656.5	67.11507416
656	67.07984924
655.5	67.07317352
655	67.06228638
654.5	67.06211853
654	66.99546051
653.5	67.00061798
653	66.9938736
652.5	66.97989655
652	66.97609711
651.5	66.93992615
651	66.94104767
650.5	66.9203186
650	66.86713409
649.5	66.83779907
649	66.82514191
648.5	66.79629517
648	66.77598572
647.5	66.75752258
647	66.72111511
646.5	66.70491791
646	66.67692566
645.5	66.68426514
645	66.63607788
644.5	66.61619568
644	66.65187836
643.5	66.62372589
643	66.57817078
642.5	66.54718781
642	66.53977966
641.5	66.50473022
641	66.51233673
640.5	66.46601868
640	66.43999481
639.5	66.42276764
639	66.40656281
638.5	66.38623047
638	66.36305237
637.5	66.32608795
637	66.28282166
636.5	66.2598114
636	66.27852631
635.5	66.24922943
635	66.23239899
634.5	66.19820404
634	66.16958618
633.5	66.16164398
633	66.10370636
632.5	66.10700226
632	66.01354218
631.5	65.96640778
631	66.06965637
630.5	66.06021881
630	65.98441315
629.5	65.96122742
629	65.94514465
628.5	65.90127563
628	65.8844986
627.5	65.86165619
627	65.83660126
626.5	65.81401062
626	65.7758255
625.5	65.77078247
625	65.73616028
624.5	65.73765564
624	65.70346832
623.5	65.66319275
623	65.63793182
622.5	65.62147522
622	65.60781097
621.5	65.57676697
621	65.54088593
620.5	65.52563477
620	65.4993515
619.5	65.48683929
619	65.47524261
618.5	65.46591187
618	65.43354034
617.5	65.41877747
617	65.40239716
616.5	65.37165833
616	65.34061432
615.5	65.32335663
615	65.21969604
614.5	65.21365356
614	65.24359894
613.5	65.23887634
613	65.22107697
612.5	65.2035141
612	65.19237518
611.5	65.19618988
611	65.12289429
610.5	65.13309479
610	65.11511993
609.5	65.08938599
609	65.05683899
608.5	65.04042816
608	65.03729248
607.5	65.02265167
607	64.97632599
606.5	64.98471832
606	64.93839264
605.5	64.92082214
605	64.91368866
604.5	64.88082886
604	64.86177063
603.5	64.85285187
603	64.80941772
602.5	64.77523041
602	64.78321838
601.5	64.79104614
601	64.72826385
600.5	64.69720459
600	64.65809631
599.5	64.60527039
599	64.63779449
598.5	64.61055756
598	64.53522491
597.5	64.51634216
597	64.48329926
596.5	64.46540833
596	64.47273254
595.5	64.38342285
595	64.36221313
594.5	64.31986237
594	64.27197266
593.5	64.28643036
593	64.23403931
592.5	64.20270538
592	64.16256714
591.5	64.15351868
591	64.12644196
590.5	64.05664063
590	64.04066467
589.5	64.03180695
589	63.96728134
588.5	63.94279099
588	63.91592026
587.5	63.89678192
587	63.86392212
586.5	63.80833435
586	63.75875473
585.5	63.73389435
585	63.7323494
584.5	63.69412613
584	63.66462708
583.5	63.62409592
583	63.5920105
582.5	63.56211853
582	63.5215683
581.5	63.49855042
581	63.46573257
580.5	63.42972565
580	63.37843704
579.5	63.36055374
579	63.34548187
578.5	63.33778381
578	63.29883957
577.5	63.2663002
577	63.20924759
576.5	63.19766235
576	63.13559341
575.5	63.13108826
575	63.10284805
574.5	63.08065796
574	63.03934479
573.5	63.0168457
573	62.97777176
572.5	62.95665359
572	62.92947006
571.5	62.89335632
571	62.8940773
570.5	62.86566162
570	62.83961487
569.5	62.79324722
569	62.78074265
568.5	62.75690842
568	62.70741653
567.5	62.68981552
567	62.65522766
566.5	62.62709427
566	62.60944748
565.5	62.59918976
565	62.56416321
564.5	62.54751587
564	62.52721024
563.5	62.48410416
563	62.45156479
562.5	62.41981506
562	62.41700745
561.5	62.39308548
561	62.36621094
560.5	62.36484146
560	62.34896851
559.5	62.31721115
559	62.29651642
558.5	62.26215363
558	62.24179077
557.5	62.20942688
557	62.18860245
556.5	62.16553497
556	62.13157272
555.5	62.11445999
555	62.10133362
554.5	62.05739212
554	62.03488159
553.5	62.0210762
553	62.00481796
552.5	61.94716263
552	61.92708588
551.5	61.92938614
551	61.88694763
550.5	61.88002777
550	61.84921265
549.5	61.82246399
549	61.78681183
548.5	61.75961304
548	61.75648499
547.5	61.76618195
547	61.70765686
546.5	61.67243195
546	61.61693954
545.5	61.61195755
545	61.60388565
544.5	61.58123016
544	61.57529449
543.5	61.53816986
543	61.51067734
542.5	61.49465942
542	61.48986053
541.5	61.45609665
541	61.4276886
540.5	61.41327667
540	61.40187454
539.5	61.38079834
539	61.36695862
538.5	61.30369186
538	61.27500534
537.5	61.25910187
537	61.27115631
536.5	61.23586273
536	61.19519043
535.5	61.16981506
535	61.16820526
534.5	61.13790894
534	61.10442734
533.5	61.05478287
533	61.0631218
532.5	61.05431747
532	61.0032692
531.5	60.9899292
531	60.96941757
530.5	60.94205856
530	60.89889526
529.5	60.89410019
529	60.86487579
528.5	60.80543518
528	60.80405807
527.5	60.76584625
527	60.73310471
526.5	60.72674561
526	60.69009399
525.5	60.67023849
525	60.61586761
524.5	60.60750961
524	60.61258316
523.5	60.56539536
523	60.55823135
522.5	60.52087021
522	60.51906967
521.5	60.46601486
521	60.43523026
520.5	60.4113884
520	60.40081406
519.5	60.37024307
519	60.35022736
518.5	60.32361984
518	60.27882004
517.5	60.26626205
517	60.21687317
516.5	60.22040939
516	60.18964767
515.5	60.16117859
515	60.12487411
514.5	60.10153961
514	60.09461212
513.5	60.05520248
513	60.03102112
512.5	59.99343872
512	59.95799255
511.5	59.93755341
511	59.90954208
510.5	59.87580872
510	59.86027145
509.5	59.84495926
509	59.797966
508.5	59.75952148
508	59.7283783
507.5	59.72726822
507	59.6763916
506.5	59.6306572
506	59.63659286
505.5	59.58889771
505	59.5537529
504.5	59.54472351
504	59.4939537
503.5	59.48088074
503	59.45256424
502.5	59.42303085
502	59.39413452
501.5	59.3415184
501	59.31925964
500.5	59.30184555
500	59.26251221
499.5	59.23154449
499	59.22548676
498.5	59.21852493
498	59.17398453
497.5	59.12907791
497	59.10236359
496.5	59.06702423
496	59.03390503
495.5	59.01726913
495	58.97262573
494.5	58.9420433
494	58.91765976
493.5	58.85512924
493	58.82445526
492.5	58.82849121
492	58.78184509
491.5	58.74798965
491	58.71006393
490.5	58.67124939
490	58.66096497
489.5	58.61593628
489	58.58106613
488.5	58.57234573
488	58.54273987
487.5	58.50198364
487	58.46886063
486.5	58.44027328
486	58.35071182
485.5	58.3442688
485	58.34811783
484.5	58.30183792
484	58.26280594
483.5	58.22680664
483	58.1870079
482.5	58.1595726
482	58.13613129
481.5	58.06837082
481	58.01444626
480.5	57.99586868
480	58.01800537
479.5	57.99134445
479	57.93405151
478.5	57.88658905
478	57.8416481
477.5	57.81918716
477	57.7780838
476.5	57.7430954
476	57.71431351
475.5	57.68340302
475	57.61536789
474.5	57.57712173
474	57.53896713
473.5	57.51795959
473	57.45854187
472.5	57.4348793
472	57.35449982
471.5	57.36996078
471	57.32927322
470.5	57.29876328
470	57.24308014
469.5	57.22783661
469	57.17154694
468.5	57.08954239
468	57.11571121
467.5	57.08667755
467	57.03447342
466.5	57.0051384
466	56.94447708
465.5	56.90473938
465	56.86719894
464.5	56.84305573
464	56.77580261
463.5	56.74552155
463	56.70469284
462.5	56.66912842
462	56.62425613
461.5	56.58794022
461	56.55236053
460.5	56.48464966
460	56.45027161
459.5	56.40636063
459	56.34299088
458.5	56.34176636
458	56.27019882
457.5	56.25660324
457	56.19394684
456.5	56.13684845
456	56.09818268
455.5	56.06108856
455	56.04531097
454.5	55.97940063
454	55.95282745
453.5	55.88803101
453	55.81969452
452.5	55.80823898
452	55.75716019
451.5	55.67567825
451	55.6404953
450.5	55.58671951
450	55.54980469
449.5	55.48888397
449	55.45500565
448.5	55.36420441
448	55.33287048
447.5	55.30971146
447	55.23656464
446.5	55.19981384
446	55.13339233
445.5	55.06691742
445	55.0100975
444.5	54.94539261
444	54.89386368
443.5	54.83324051
443	54.78475189
442.5	54.72537994
442	54.68379974
441.5	54.61151123
441	54.56489182
440.5	54.51261902
440	54.43701935
439.5	54.39050674
439	54.31970978
438.5	54.2817955
438	54.19470215
437.5	54.13872528
437	54.07319641
436.5	54.00254822
436	53.94599533
435.5	53.8851738
435	53.79847717
434.5	53.73971939
434	53.66166687
433.5	53.60076904
433	53.52381516
432.5	53.43848038
432	53.38292694
431.5	53.31355286
431	53.21723175
430.5	53.16714478
430	53.07247543
429.5	52.987957
429	52.94274139
428.5	52.84228897
428	52.7632103
427.5	52.66126251
427	52.61248398
426.5	52.55184937
426	52.4285202
425.5	52.35977936
425	52.27436447
424.5	52.17399597
424	52.07663727
423.5	51.97400284
423	51.92976761
422.5	51.83215332
422	51.741745
421.5	51.64580536
421	51.53004074
420.5	51.43725204
420	51.33302307
419.5	51.26334381
419	51.14407349
418.5	51.03097534
418	50.93008804
417.5	50.81061554
417	50.73231888
416.5	50.62467575
416	50.52974319
415.5	50.41464996
415	50.30603409
414.5	50.17630005
414	50.07273102
413.5	49.9711113
413	49.84257126
412.5	49.74256897
412	49.62641525
411.5	49.50309372
411	49.36143875
410.5	49.24862671
410	49.12649536
409.5	48.99411011
409	48.88792801
408.5	48.76813507
408	48.65341949
407.5	48.53084564
407	48.37321854
406.5	48.26435471
406	48.1271286
405.5	47.996521
405	47.85366821
404.5	47.70650482
404	47.55787659
403.5	47.41934586
403	47.30501556
402.5	47.08865356
402	47.01084518
401.5	46.87629318
401	46.71055603
400.5	46.55314255
400	46.37926102
399.5	46.24996948
399	46.10648727
398.5	45.95867538
398	45.79812241
397.5	45.639534
397	45.46256256
396.5	45.31276321
396	45.14954376
395.5	44.97779465
395	44.79859924
394.5	44.65101242
394	44.47333145
393.5	44.29271698
393	44.12301254
392.5	43.94218826
392	43.78767776
391.5	43.61220551
391	43.40465546
390.5	43.25800705
390	43.07166672
389.5	42.89541245
389	42.72193146
388.5	42.52349472
388	42.34632874
387.5	42.16503906
387	41.99642563
386.5	41.80739594
386	41.59537125
385.5	41.43996048
385	41.25953293
384.5	41.05260849
384	40.86896896
383.5	40.67704773
383	40.49020386
382.5	40.28748703
382	40.11353683
381.5	39.9196434
381	39.73040771
380.5	39.54640198
380	39.34315491
379.5	39.16153336
379	38.93947601
378.5	38.77032471
378	38.55404663
377.5	38.36430359
377	38.15181732
376.5	37.95055008
376	37.76064301
375.5	37.55111694
375	37.31184769
374.5	37.07069016
374	36.85325241
373.5	36.6253624
373	36.37574768
372.5	36.13284302
372	35.85354233
371.5	35.58316422
371	35.29801178
370.5	34.96881866
370	34.68364334
369.5	34.37154388
369	33.99774551
368.5	33.65250397
368	33.26602936
367.5	32.8841629
367	32.47050095
366.5	32.01222229
366	31.53041267
365.5	31.03892899
365	30.54098511
364.5	29.97486305
364	29.40185165
363.5	28.78512764
363	28.1257
362.5	27.4546566
362	26.74827957
361.5	26.00526237
361	25.2353611
360.5	24.40474892
360	23.56122398
359.5	22.73580933
359	21.7903595
358.5	20.85064697
358	19.88633537
357.5	18.87267303
357	17.86048698
356.5	16.80396843
356	15.74615383
355.5	14.67453194
355	13.60465431
354.5	12.53380585
354	11.48050976
353.5	10.43552494
353	9.429261208
352.5	8.424442291
352	7.487390041
351.5	6.599752426
351	5.748842716
350.5	4.949546814
350	4.224097729
349.5	3.562144518
349	2.964659929
348.5	2.441734552
348	1.97411871
347.5	1.570667267
347	1.242476702
346.5	0.9592221975
346	0.7285541296
345.5	0.5418530107
345	0.3980107605
344.5	0.2846458554
344	0.1914238781
343.5	0.1352094412
343	0.0846794024
342.5	0.0529629774
342	0.0299310256
341.5	0.0137005849
341	0.0061504333
340.5	5.11E-005
340	-0.0017540436
339.5	-0.0031730342
339	-0.0069098235
338.5	-0.0079652211
338	-0.0067671435
337.5	-0.0058819042
337	-0.0092408368
336.5	-0.0070238733
336	-0.0093467887
335.5	-0.0075996416
335	-0.0121571245
334.5	-0.0095889792
334	-0.0061797691
333.5	-0.0089194942
333	-0.0088820923
332.5	-0.0090891905
332	-0.009314335
331.5	-0.0066462862
331	-0.0129944254
330.5	-0.0056000296
330	-0.0080268849
329.5	-0.0094338702
329	-0.0042772628
328.5	-0.0058101397
328	-0.0078026531
327.5	-0.0095462063
327	-0.0066474481
326.5	-0.0052344147
326	-0.0068846014
325.5	-0.0075597717
325	-0.0077601289
